2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO - Correction process
2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO -    data files
2023-08-11 13:11:16 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230711 3-NPH acids from in-house script_IsoCor.tsv
2023-08-11 13:11:16 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:16 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:16 - root - INFO -    correction parameters
2023-08-11 13:11:16 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:16 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:16 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:11:40 - root - INFO - 087_O65.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 088_O66.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 089_O67.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 090_O68.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 091_O69.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 092_O70.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 094_O71.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 095_O72.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 096_O73.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 097_O74.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 098_O75.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 099_O76.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 100_O77.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 101_O78.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 102_O79.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 103_O80.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 105_O81.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 106_O82.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 107_O83.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 108_O84.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 109_O85.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 110_O86.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 111_O87.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 112_O88.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 113_O89.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 114_O90.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 116_O91.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 117_O92.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 118_O93.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 119_O94.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 120_O95.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 121_O96.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 122_O97.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:40 - root - INFO - 123_O98.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 124_O99.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 125_O100.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 127_O101.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 128_O102.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 129_O103.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 130_O104.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 131_O105.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 132_O106.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 133_O107.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 134_O108.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 135_O109.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 137_O110.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 138_O111.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 139_O112.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 140_O113.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 141_O114.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 142_O115.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 143_O116.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 144_O117.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 145_O118.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 147_O119.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:41 - root - INFO - 148_O120.cdf - ('Malate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 018_O1.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 019_O2.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 020_O3.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 021_O4.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 022_O5.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 023_O6.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 024_O7.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 025_O8.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 026_O9.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 027_O10.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:48 - root - INFO - 029_O11.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 030_O12.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 031_O13.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 032_O14.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 033_O15.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 034_O17.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 035_O18.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 036_O19.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 037_O20.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 039_O21.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 040_O22.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 042_O24.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 043_O25.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 044_O26.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 045_O27.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 046_O28.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 047_O29.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 048_O30.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 050_O31.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 051_O32.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 052_O33.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 053_O34.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 054_O35.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 055_O36.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 056_O37.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 057_O38.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 058_O39.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 061_O41.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 062_O42.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 063_O43.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:49 - root - INFO - 064_O44.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 065_O45.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 066_O46.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 067_O47.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 068_O48.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 069_O49.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 070_O50.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 072_O51.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 073_O52.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 074_O53.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 075_O54.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 076_O55.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 077_O56.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 078_O57.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 079_O58.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 080_O59.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 081_O60.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 083_O61.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 084_O62.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 085_O63.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 086_O64.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 087_O65.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 088_O66.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 089_O67.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 090_O68.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 091_O69.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 092_O70.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 094_O71.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 095_O72.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 096_O73.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:50 - root - INFO - 097_O74.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 098_O75.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 099_O76.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 100_O77.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 101_O78.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 102_O79.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 103_O80.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 105_O81.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 106_O82.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 107_O83.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 108_O84.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 109_O85.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 110_O86.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 111_O87.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 112_O88.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 113_O89.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 114_O90.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 116_O91.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 117_O92.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 118_O93.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 119_O94.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 120_O95.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 121_O96.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 122_O97.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 123_O98.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 124_O99.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 125_O100.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 127_O101.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 128_O102.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 129_O103.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:51 - root - INFO - 130_O104.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 131_O105.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 132_O106.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 133_O107.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 134_O108.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 135_O109.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 137_O110.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 138_O111.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 139_O112.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 140_O113.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 141_O114.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 142_O115.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 143_O116.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 144_O117.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 145_O118.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 147_O119.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:11:52 - root - INFO - 148_O120.cdf - ('Isocitrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 018_O1.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 019_O2.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 020_O3.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 021_O4.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 022_O5.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 023_O6.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 024_O7.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 025_O8.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 026_O9.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 027_O10.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 029_O11.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 030_O12.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 031_O13.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 032_O14.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 033_O15.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 034_O17.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 035_O18.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:01 - root - INFO - 036_O19.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 037_O20.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 039_O21.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 040_O22.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 042_O24.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 043_O25.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 044_O26.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 045_O27.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 046_O28.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 047_O29.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 048_O30.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 050_O31.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 051_O32.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 052_O33.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 053_O34.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 054_O35.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 055_O36.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 056_O37.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 057_O38.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 058_O39.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 061_O41.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 062_O42.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 063_O43.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 064_O44.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 065_O45.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:02 - root - INFO - 066_O46.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 067_O47.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 068_O48.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 069_O49.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 070_O50.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 072_O51.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 073_O52.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 074_O53.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 075_O54.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 076_O55.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 077_O56.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 078_O57.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 079_O58.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 080_O59.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 081_O60.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 083_O61.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 084_O62.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 085_O63.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 086_O64.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 087_O65.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 088_O66.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 089_O67.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 090_O68.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:03 - root - INFO - 091_O69.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 092_O70.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 094_O71.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 095_O72.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 096_O73.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 097_O74.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 098_O75.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 099_O76.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 100_O77.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 101_O78.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 102_O79.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 103_O80.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 105_O81.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 106_O82.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 107_O83.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 108_O84.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 109_O85.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 110_O86.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 111_O87.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 112_O88.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 113_O89.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 114_O90.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 116_O91.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:04 - root - INFO - 117_O92.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 118_O93.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 119_O94.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 120_O95.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 121_O96.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 122_O97.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 123_O98.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 124_O99.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 125_O100.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 127_O101.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 128_O102.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 129_O103.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 130_O104.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 131_O105.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 132_O106.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 133_O107.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 134_O108.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 135_O109.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 137_O110.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 138_O111.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 139_O112.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 140_O113.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:05 - root - INFO - 141_O114.cdf - ('Citrate', '2NPH'): processed
