sample	metabolite	derivative	isotopologue	isotopic_inchi	area	corrected_area	isotopologue_fraction	residuum	mean_enrichment
036_O19.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-5.516702637327152e-06	0.00012486428539849686
037_O20.cdf	Citrate	2NPH	0	/a(C6+0)	2500249.71205759	3158661.972252168	0.9616902585128376	0.004328417960374128	0.012769913829054133
037_O20.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	490649.712057588	0.0	0.0	-0.01958888281726124	0.012769913829054133
037_O20.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	206093.857228554	125827.96023060243	0.0383097414871624	0.0006150212847617189	0.012769913829054133
037_O20.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	31215.1469706059	0.0	0.0	-0.0008886913885117047	0.012769913829054133
037_O20.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	1776.10077984403	0.0	0.0	-0.0011172684499686492	0.012769913829054133
037_O20.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.00019979906927272153	0.012769913829054133
037_O20.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-2.145607478073155e-05	0.012769913829054133
039_O21.cdf	Citrate	2NPH	0	/a(C6+0)	4946158.50372376	6242205.44321098	0.9893843288304517	0.005289983055344896	0.0035468288608321626
039_O21.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	943607.610020312	0.0	0.0	-0.023922421218659284	0.0035468288608321626
039_O21.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	262314.245091402	66663.06775274982	0.010566040343652317	0.00048229154116544084	0.0035468288608321626
039_O21.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	39363.3513879485	313.1298955644437	4.963082589611356e-05	9.788198595057744e-05	0.0035468288608321626
039_O21.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	1956.82464454976	0.0	0.0	-0.0005369090446683034	0.0035468288608321626
039_O21.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-9.473930868355127e-05	0.0035468288608321626
039_O21.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-9.455620597251392e-06	0.0035468288608321626
040_O22.cdf	Citrate	2NPH	0	/a(C6+0)	11804752.5032938	14931598.236896837	1.0	0.003537110321361877	0.0
040_O22.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2400818.28063241	0.0	0.0	-0.014234903462914984	0.0
040_O22.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	364562.127799736	0.0	0.0	-0.008857011364432586	0.0
040_O22.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	55398.4255599473	0.0	0.0	-0.0007820009693106573	0.0
040_O22.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005323134297674121	0.0
040_O22.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.274609896387803e-05	0.0
040_O22.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.634376773317307e-06	0.0
042_O24.cdf	Citrate	2NPH	0	/a(C6+0)	10805491.1258741	13633773.033816874	1.0	0.005584998948886311	0.0
042_O24.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2072190.7972028	0.0	0.0	-0.02339403369026212	0.0
042_O24.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	329779.636363636	0.0	0.0	-0.009158010627590621	0.0
042_O24.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	45933.4615384615	0.0	0.0	-0.0011387968209496178	0.0
042_O24.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005363665645336539	0.0
042_O24.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.314771770114631e-05	0.0
042_O24.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.6696637913961175e-06	0.0
043_O25.cdf	Citrate	2NPH	0	/a(C6+0)	9697036.07954546	12242878.59938722	1.0	0.005053048765710567	0.0
043_O25.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	1882686.09217172	0.0	0.0	-0.02147071950776442	0.0
043_O25.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	325380.694444444	0.0	0.0	-0.006674804001166371	0.0
043_O25.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	42464.3939393939	0.0	0.0	-0.0010325267846063284	0.0
043_O25.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005342897454531081	0.0
043_O25.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.294192897099834e-05	0.0
043_O25.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.651582785787317e-06	0.0
044_O26.cdf	Citrate	2NPH	0	/a(C6+0)	10581857.4220242	13380654.072151553	1.0	0.0037761395783568272	0.0
044_O26.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2127801.36855506	0.0	0.0	-0.015996571995465836	0.0
044_O26.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	372678.446849141	0.0	0.0	-0.005334418625568183	0.0
044_O26.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	58734.4430299172	0.0	0.0	-8.819312078375636e-05	0.0
044_O26.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005309080846743181	0.0
044_O26.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.2606845533072944e-05	0.0
044_O26.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.622141690950935e-06	0.0
045_O27.cdf	Citrate	2NPH	0	/a(C6+0)	11293693.9905469	14287736.133825185	1.0	0.0033703169290380396	0.0
045_O27.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2289594.94260635	0.0	0.0	-0.014689729115349943	0.0
045_O27.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	435930.587440918	0.0	0.0	-0.0026171418424714445	0.0
045_O27.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	66388.9264010803	0.0	0.0	0.00017289450655450411	0.0
045_O27.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005288841955695834	0.0
045_O27.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.240630155082382e-05	0.0
045_O27.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.604521499285189e-06	0.0
046_O28.cdf	Citrate	2NPH	0	/a(C6+0)	11135950.5171209	14060063.91813945	1.0	0.0050123118407525945	0.0
046_O28.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2158947.61006289	0.0	0.0	-0.02165152949312554	0.0
046_O28.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	398394.122990915	0.0	0.0	-0.004861863436581779	0.0
046_O28.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	59996.5618448637	0.0	0.0	-0.00021361816982235147	0.0
046_O28.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.000533032281975628	0.0
046_O28.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.2817328896460284e-05	0.0
046_O28.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.640635176338736e-06	0.0
047_O29.cdf	Citrate	2NPH	0	/a(C6+0)	9044095.48349739	11425760.450531967	0.9985960799947095	0.004492963498843899	0.0006109073358335908
047_O29.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	1767693.49160394	0.0	0.0	-0.020318147047983345	0.0006109073358335908
047_O29.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	387884.863925883	6250.8514516412315	0.0005463160008704322	0.00040962610314694054	0.0006109073358335908
047_O29.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	60875.1708164447	9812.553956725309	0.0008576040044202268	8.492836177072168e-05	0.0006109073358335908
047_O29.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	2372.84308048639	0.0	0.0	-0.0004657463125472208	0.0006109073358335908
047_O29.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-7.905499979681014e-05	0.0006109073358335908
047_O29.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-7.92691357085642e-06	0.0006109073358335908
048_O30.cdf	Citrate	2NPH	0	/a(C6+0)	12411636.064982	15682365.985544734	1.0	0.0044035026426593	0.0
048_O30.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2450596.433213	0.0	0.0	-0.018845481819285564	0.0
048_O30.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	439282.671480144	0.0	0.0	-0.005183961188872686	0.0
048_O30.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	65413.9783393502	0.0	0.0	-0.0003111976617764653	0.0
048_O30.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.000532104921803296	0.0
048_O30.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.272543823826976e-05	0.0
048_O30.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.632561481025369e-06	0.0
050_O31.cdf	Citrate	2NPH	0	/a(C6+0)	4660199.59810875	5879909.36014736	1.0	0.005593460752562097	0.0
050_O31.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	892947.570921986	0.0	0.0	-0.023515666590945835	0.0
050_O31.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	144737.706855792	0.0	0.0	-0.008715834298534716	0.0
050_O31.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	19757.3758865248	0.0	0.0	-0.0011476401867028376	0.0
050_O31.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005361995349212617	0.0
050_O31.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.3131167000050924e-05	0.0
050_O31.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.668209614002049e-06	0.0
051_O32.cdf	Citrate	2NPH	0	/a(C6+0)	5742155.27744982	7243474.994824358	1.0	0.005777027292627475	0.0
051_O32.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	1095145.97402597	0.0	0.0	-0.024237562241051648	0.0
051_O32.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	174641.523022432	0.0	0.0	-0.009246807097742168	0.0
051_O32.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	23120.7378984652	0.0	0.0	-0.0013222219745037884	0.0
051_O32.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005368484735790213	0.0
051_O32.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.31954693090846e-05	0.0
051_O32.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.673859342291156e-06	0.0
052_O33.cdf	Citrate	2NPH	0	/a(C6+0)	4451381.15862069	5609858.900649224	1.0	0.00656514629732511	0.0
052_O33.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	827245.055172414	0.0	0.0	-0.02811030365848398	0.0
052_O33.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	144476.172413793	0.0	0.0	-0.007563557216442036	0.0
052_O33.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	18693.3310344828	0.0	0.0	-0.0011792179108534165	0.0
052_O33.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005375049689944595	0.0
052_O33.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.326052040532908e-05	0.0
052_O33.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.679574860508357e-06	0.0
053_O34.cdf	Citrate	2NPH	0	/a(C6+0)	3157674.75682878	3985137.6520906496	1.0	0.005362238980613043	0.0
053_O34.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	605306.049300466	0.0	0.0	-0.023378566354976888	0.0
053_O34.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	116462.551632245	0.0	0.0	-0.003957893479758798	0.0
053_O34.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	13890.399733511	0.0	0.0	-0.0010139251995839671	0.0
053_O34.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005336966438092868	0.0
053_O34.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.288315946369077e-05	0.0
053_O34.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.6464191804213165e-06	0.0
054_O35.cdf	Citrate	2NPH	0	/a(C6+0)	4054753.69220152	5110815.422302262	1.0	0.0064311904700657925	0.0
054_O35.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	756323.126293996	0.0	0.0	-0.027551403718062792	0.0
054_O35.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	132675.410628019	0.0	0.0	-0.007345933066395103	0.0
054_O35.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	17670.2070393375	0.0	0.0	-0.001049378322823068	0.0
054_O35.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005371020010036294	0.0
054_O35.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.3220590942093696e-05	0.0
054_O35.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.676066578746784e-06	0.0
055_O36.cdf	Citrate	2NPH	0	/a(C6+0)	6202149.48571429	7833931.155916021	0.985766371162431	0.004587852419982773	0.004744542945856331
055_O36.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	1208403.30714286	0.0	0.0	-0.020752625863305157	0.004744542945856331
055_O36.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	352705.8	113115.30974716425	0.014233628837568993	0.0005053658285840425	0.004744542945856331
055_O36.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	50279.7285714286	0.0	0.0	-0.0003476451941392066	0.004744542945856331
055_O36.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	3759.32142857143	0.0	0.0	-0.00047146523267401624	0.004744542945856331
055_O36.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.00010722146460709753	0.004744542945856331
055_O36.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-1.0869799193210839e-05	0.004744542945856331
056_O37.cdf	Citrate	2NPH	0	/a(C6+0)	5640284.35662965	7121338.107738846	0.9851488566066441	0.004912178428326338	0.004960103010808813
056_O37.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	1088199.82364468	0.0	0.0	-0.02221409137018092	0.004960103010808813
056_O37.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	323472.926192031	106932.68933951977	0.014792812115214988	0.0004477542450541613	0.004960103010808813
056_O37.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	49947.341606793	421.6588702434482	5.8331278140967006e-05	0.00011052120791348638	0.004960103010808813
056_O37.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	2706.47289353364	0.0	0.0	-0.0005977273230350465	0.004960103010808813
056_O37.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.00011113073351924446	0.004960103010808813
056_O37.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-1.1334530650425255e-05	0.004960103010808813
057_O38.cdf	Citrate	2NPH	0	/a(C6+0)	3309301.21333333	4174802.8057328076	0.9163978631107192	0.005204802405889277	0.027867378963093565
057_O38.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	630540.153333333	0.0	0.0	-0.02357320257554309	0.027867378963093565
057_O38.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	443953.346666667	380863.4324679328	0.0836021368892807	0.0009828548309986345	0.027867378963093565
057_O38.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	70323.2866666667	0.0	0.0	-0.0019623540207317335	0.027867378963093565
057_O38.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.003028866524248163	0.027867378963093565
057_O38.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.0003760808613949491	0.027867378963093565
057_O38.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.1606562293451466e-05	0.027867378963093565
058_O39.cdf	Citrate	2NPH	0	/a(C6+0)	4301096.77316294	5427557.5092945015	0.9571294728185709	0.005200345998258698	0.014290175727143042
058_O39.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	821416.370607029	0.0	0.0	-0.023527153341312872	0.014290175727143042
058_O39.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	375391.616613419	243104.25949560734	0.04287052718142913	0.0006093407968585569	0.014290175727143042
058_O39.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	60616.2619808307	0.0	0.0	-0.00039863711098819696	0.014290175727143042
058_O39.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	1890.01916932907	0.0	0.0	-0.0014678293792556344	0.014290175727143042
058_O39.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.00021796181439329124	0.014290175727143042
058_O39.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-2.3529022479946196e-05	0.014290175727143042
061_O41.cdf	Citrate	2NPH	0	/a(C6+0)	5061816.95759066	6388050.1968586	1.0	0.005406929821944354	0.0
061_O41.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	974150.165949601	0.0	0.0	-0.022837435330938946	0.0
061_O41.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	162551.659496005	0.0	0.0	-0.007851792953711386	0.0
061_O41.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	21070.5716041795	0.0	0.0	-0.001209581299878049	0.0
061_O41.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005355245544536504	0.0
061_O41.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.3064284249114384e-05	0.0
061_O41.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.662333162974113e-06	0.0
062_O42.cdf	Citrate	2NPH	0	/a(C6+0)	3888149.2781457	4904744.768459382	1.0	0.005751921087121747	0.0
062_O42.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	737285.562913907	0.0	0.0	-0.02503571473076227	0.0
062_O42.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	141092.801324503	0.0	0.0	-0.004435194970370522	0.0
062_O42.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	15632.9801324503	0.0	0.0	-0.0013218375260125868	0.0
062_O42.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005347675344907748	0.0
062_O42.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.298927233386566e-05	0.0
062_O42.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.655742467461469e-06	0.0
063_O43.cdf	Citrate	2NPH	0	/a(C6+0)	3824077.76099803	4821390.312759537	1.0	0.006193848400043365	0.0
063_O43.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	716994.517399869	0.0	0.0	-0.026752128966220718	0.0
063_O43.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	131797.925147735	0.0	0.0	-0.005916844928907598	0.0
063_O43.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	16523.2042022324	0.0	0.0	-0.0010785853144595113	0.0
063_O43.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005360785155804155	0.0
063_O43.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.3119175384262456e-05	0.0
063_O43.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.667156006877042e-06	0.0
064_O44.cdf	Citrate	2NPH	0	/a(C6+0)	3427490.80939948	4318324.799307684	1.0	0.00679368801589603	0.0
064_O44.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	632553.120104439	0.0	0.0	-0.02914784231266569	0.0
064_O44.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	111510.802872063	0.0	0.0	-0.0074993080607609845	0.0
064_O44.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	13714.7323759791	0.0	0.0	-0.0013415150000012567	0.0
064_O44.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005379781776081454	0.0
064_O44.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.330740990120172e-05	0.0
064_O44.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.6836946645290016e-06	0.0
065_O45.cdf	Citrate	2NPH	0	/a(C6+0)	3890587.25202057	4903763.643904336	1.0	0.006451528101233814	0.0
065_O45.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	724971.741366642	0.0	0.0	-0.027696358874571565	0.0
065_O45.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	128631.748714181	0.0	0.0	-0.007065147672348867	0.0
065_O45.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	16983.7692872888	0.0	0.0	-0.0010430322538341336	0.0
065_O45.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005370172168900946	0.0
065_O45.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.321218981788192e-05	0.0
065_O45.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-4.675328439326398e-06	0.0
066_O46.cdf	Citrate	2NPH	0	/a(C6+0)	3145941.65349144	3967067.4687259574	0.9678630460173957	0.005821363846696314	0.010712317994201448
066_O46.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	589603.050065876	0.0	0.0	-0.026335802734280166	0.010712317994201448
066_O46.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	238285.401844532	131722.62874683758	0.03213695398260434	0.0006883737967312383	0.010712317994201448
066_O46.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	36181.8050065876	0.0	0.0	-0.0006123201235972693	0.010712317994201448
066_O46.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	2237.77997364954	0.0	0.0	-0.0009330665099419856	0.010712317994201448
066_O46.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.0001768837280974349	0.010712317994201448
066_O46.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-1.882917993640094e-05	0.010712317994201448
067_O47.cdf	Citrate	2NPH	0	/a(C6+0)	6965137.42146597	8794012.112921497	0.9998712322819551	0.004997120754643807	6.438385902246195e-05
067_O47.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	1342836.13219895	0.0	0.0	-0.02243320139697381	6.438385902246195e-05
067_O47.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	287413.318062827	0.0	0.0	-0.00041866907430367214	6.438385902246195e-05
067_O47.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	41348.3704188482	1132.530705634901	0.0001287677180449239	0.00012584064786371211	6.438385902246195e-05
067_O47.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	0.0	0.0	0.0	-0.0005506133746223637	6.438385902246195e-05
067_O47.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-5.629574876233407e-05	6.438385902246195e-05
067_O47.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-5.085539872610969e-06	6.438385902246195e-05
068_O48.cdf	Citrate	2NPH	0	/a(C6+0)	4129171.80932498	5208831.466494744	0.9925533123709077	0.005669073980612115	0.0025104422447469695
068_O48.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	778832.310368824	0.0	0.0	-0.02563635010593147	0.0025104422447469695
068_O48.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	205272.414752958	38191.197090094756	0.007277409418794827	0.0005169774419787929	0.0025104422447469695
068_O48.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	30395.5393180237	888.3569853620611	0.0001692782102973877	6.24022649205558e-05	0.0025104422447469695
068_O48.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	2161.26652748782	0.0	0.0	-0.0003542154658198552	0.0025104422447469695
068_O48.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-8.559466835121016e-05	0.0025104422447469695
068_O48.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-8.447154037391728e-06	0.0025104422447469695
069_O49.cdf	Citrate	2NPH	0	/a(C6+0)	4181570.79842932	5273772.394552576	0.9865062740119895	0.005813568650153349	0.004497908662670143
069_O49.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	784921.832460733	0.0	0.0	-0.026291987718597993	0.004497908662670143
069_O49.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	234550.785340314	72136.2260838102	0.013493725988010428	0.0005623826896337259	0.004497908662670143
069_O49.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	34655.8180628272	0.0	0.0	-7.363669460571845e-05	0.004497908662670143
069_O49.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	2357.44109947644	0.0	0.0	-0.00048400407659489607	0.004497908662670143
069_O49.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.00010478797609672017	0.004497908662670143
069_O49.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-1.0586054589512211e-05	0.004497908662670143
070_O50.cdf	Citrate	2NPH	0	/a(C6+0)	3956545.67255021	4991398.730388014	0.9719433741618972	0.005499804022405848	0.009352208612700927
070_O50.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	749220.541692027	0.0	0.0	-0.024878186867026753	0.009352208612700927
070_O50.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	282230.316494218	144084.32662863226	0.02805662583810278	0.0006014177218299593	0.009352208612700927
070_O50.cdf	Citrate	2NPH	3	/a(C3+1),(C3+0)	43569.6287279367	0.0	0.0	-0.00032057199276706746	0.009352208612700927
070_O50.cdf	Citrate	2NPH	4	/a(C4+1),(C2+0)	2067.3463177115	0.0	0.0	-0.000956653402510741	0.009352208612700927
070_O50.cdf	Citrate	2NPH	5	/a(C5+1),(C1+0)	0.0	0.0	0.0	-0.0001609159745200348	0.009352208612700927
070_O50.cdf	Citrate	2NPH	6	/a(C6+1)	0.0	0.0	0.0	-1.7005024899794246e-05	0.009352208612700927
072_O51.cdf	Citrate	2NPH	0	/a(C6+0)	11916775.6339959	15069923.295638688	1.0	0.0037179337409263217	0.0
072_O51.cdf	Citrate	2NPH	1	/a(C1+1),(C5+0)	2408690.81562714	0.0	0.0	-0.015209480878776995	0.0
072_O51.cdf	Citrate	2NPH	2	/a(C2+1),(C4+0)	380719.801233722	0.0	0.0	-0.007991806839033565	0.0
